ASUC General Election 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SubmissionId,"In last year’s election,the student body approved the Constitutional Clarity & Consistency Amendment 2015 to resolve current loopholes and inconsistencies in the ASUC Constitution,bring up to date the foundational document of the ASUC,simplify the document to be more accessible to students and leaders,and allow the ASUC to function more efficiently and equitably for long­term success. This amendment makes further technical changes to the Constitution to accomplish these goals. The language of the amendment,including footnotes describing the rationale for each change,is provided in the Elections Information Guide. Do you approve the ratification of the Constitutional Clarity & Consistency Amendment 2016?",Proposition A: Constitutional Clarity & Consistency Amendment 2016,"The Ink Initiative Fee,a $2.50 per semester fee assessed to all students in the spring and fall semesters,would provide The Daily Californian,Berkeley’s independent newspaper,with the financial support necessary to (1) continue printing and distributing free newspapers across the campus and surrounding areas and (2) expand its online capacities (3) maintain itself as a training ground for UC Berkeley students in reporting,graphic and web design,and business operations. The Ink Initiative,subject to an annual inflation adjustment based on the San Francisco Area Consumer Price Index,would last for five years — beginning in fall 2017 and ending in spring 2022 — with 33 percent returning to financial aid for all students. It would not apply to students during the Summer Session. Do you approve this $2.50 semesterly fee?",Proposition B: Ink Initiative Student Fee,"The existing $6.00 per student per semester The Green Initiative Fund (TGIF) Fee has awarded more than $2 million to 149 campus sustainability projects and over 240 student environmental internships since 2007. In order to continue funding impactful environmental sustainability projects,new student internships,and sustainability programming and initiatives through the Student Environmental Resource Center at UC Berkeley,do you approve the renewal and increase of The Green Initiative Fund Fee at $8.00 per student per semester?",Proposition C: The Green Initiative Fund Student Fee,"Do you support the Declaration of and Action to Mitigate the Student Housing Crisis which:(1) Declares that UC Berkeley students are suffering from a housing crisis; and,(2) Demands the University of California,Berkeley work in good faith with the ASUC to build at least 6000 additional beds of student housing near campus and run by the university or a housing nonprofit (such as the Berkeley Student Cooperative) over the next 10 years; and,(3) Directs the ASUC to create and regularly update a comprehensive plan for addressing the student housing crisis?",Proposition D: Declaration of and Action to Mitigate the Student Housing Crisis,President - 1,"Rank candidates in order of your preference. You may rank some,all,or none of the candidates.",President - 2,President - 3,President - 4,President - 5,Executive Vice President - 1,"Rank candidates in order of your preference. You may rank some,all,or none of the candidates.",Executive Vice President - 2,Executive Vice President - 3,External Affairs Vice President - 1,"Rank candidates in order of your preference. You may rank some,all,or none of the candidates.",External Affairs Vice President - 2,External Affairs Vice President - 3,Academic Affairs Vice President - 1,"Rank candidates in order of your preference. You may rank some,all,or none of the candidates.",Academic Affairs Vice President - 2,Academic Affairs Vice President - 3,Student Advocate - 1,"Rank candidates in order of your preference. You may rank some,all,or none of the candidates.",Student Advocate - 2,Senate - 1,"Rank candidates in order of your preference. You may rank some,all,or none of the candidates.",Senate - 2,Senate - 3,Senate - 4,Senate - 5,Senate - 6,Senate - 7,Senate - 8,Senate - 9,Senate - 10,Senate - 11,Senate - 12,Senate - 13,Senate - 14,Senate - 15,Senate - 16,Senate - 17,Senate - 18,Senate - 19,Senate - 20,Senate - 21,Senate - 22,Senate - 23,Senate - 24,Senate - 25,Senate - 26,Senate - 27,Senate - 28,Senate - 29,Senate - 30,Senate - 31,Senate - 32,Senate - 33,Senate - 34,Senate - 35,Senate - 36,Senate - 37,Senate - 38,Senate - 39,Senate - 40,Senate - 41,Senate - 42,Senate - 43,Senate - 44,Senate - 45,Senate - 46,"In last year’s election,the student body approved the Constitutional Clarity & Consistency Amendment 2015 to resolve current loopholes and inconsistencies in the ASUC Constitution,bring up to date the foundational document of the ASUC,simplify the document to be more accessible to students and leaders,and allow the ASUC to function more efficiently and equitably for long­term success. This amendment makes further technical changes to the Constitution to accomplish these goals. The language of the amendment,including footnotes describing the rationale for each change,is provided in the Elections Information Guide. Do you approve the ratification of the Constitutional Clarity & Consistency Amendment 2016?",Proposition A: Constitutional Clarity & Consistency Amendment 2016,"The Ink Initiative Fee,a $2.50 per semester fee assessed to all students in the spring and fall semesters,would provide The Daily Californian,Berkeley’s independent newspaper,with the financial support necessary to (1) continue printing and distributing free newspapers across the campus and surrounding areas and (2) expand its online capacities (3) maintain itself as a training ground for UC Berkeley students in reporting,graphic and web design,and business operations. The Ink Initiative,subject to an annual inflation adjustment based on the San Francisco Area Consumer Price Index,would last for five years — beginning in fall 2017 and ending in spring 2022 — with 33 percent returning to financial aid for all students. It would not apply to students during the Summer Session. Do you approve this $2.50 semesterly fee?",Proposition B: Ink Initiative Student Fee,"The existing $6.00 per student per semester The Green Initiative Fund (TGIF) Fee has awarded more than $2 million to 149 campus sustainability projects and over 240 student environmental internships since 2007. In order to continue funding impactful environmental sustainability projects,new student internships,and sustainability programming and initiatives through the Student Environmental Resource Center at UC Berkeley,do you approve the renewal and increase of The Green Initiative Fund Fee at $8.00 per student per semester?",Proposition C: The Green Initiative Fund Student Fee,"Do you support the Declaration of and Action to Mitigate the Student Housing Crisis which:(1) Declares that UC Berkeley students are suffering from a housing crisis; and,(2) Demands the University of California,Berkeley work in good faith with the ASUC to build at least 6000 additional beds of student housing near campus and run by the university or a housing nonprofit (such as the Berkeley Student Cooperative) over the next 10 years; and,(3) Directs the ASUC to create and regularly update a comprehensive plan for addressing the student housing crisis?",Proposition D: Declaration of and Action to Mitigate the Student Housing Crisis,President - 1,"Rank candidates in order of your preference. You may rank some,all,or none of the candidates.",President - 2,President - 3,President - 4,President - 5,Executive Vice President - 1,"Rank candidates in order of your preference. You may rank some,all,or none of the candidates.",Executive Vice President - 2,Executive Vice President - 3,External Affairs Vice President - 1,"Rank candidates in order of your preference. You may rank some,all,or none of the candidates.",External Affairs Vice President - 2,External Affairs Vice President - 3,Academic Affairs Vice President - 1,"Rank candidates in order of your preference. You may rank some,all,or none of the candidates.",Academic Affairs Vice President - 2,Academic Affairs Vice President - 3,Student Advocate - 1,"Rank candidates in order of your preference. You may rank some,all,or none of the candidates.",Student Advocate - 2,Senate - 1,"Rank candidates in order of your preference. You may rank some,all,or none of the candidates.",Senate - 2,Senate - 3,Senate - 4,Senate - 5,Senate - 6,Senate - 7,Senate - 8,Senate - 9,Senate - 10,Senate - 11,Senate - 12,Senate - 13,Senate - 14,Senate - 15,Senate - 16,Senate - 17,Senate - 18,Senate - 19,Senate - 20,Senate - 21,Senate - 22,Senate - 23,Senate - 24,Senate - 25,Senate - 26,Senate - 27,Senate - 28,Senate - 29,Senate - 30,Senate - 31,Senate - 32,Senate - 33,Senate - 34,Senate - 35,Senate - 36,Senate - 37,Senate - 38,Senate - 39,Senate - 40,Senate - 41,Senate - 42,Senate - 43,Senate - 44,Senate - 45,Senate - 46
1671911,,Yes,,Yes,,Yes,,Yes,"Sheena Paul | CalSERVE | Senator,Sexual Assualt Commissioner",,,,,,"Wes Adrianson | CalSERVE | ASUC Senator, Former EVP Coordinator",,,,Boomer Vicente | CalSERVE | ASUC Senator & Housing Commissioner,,,,"Kathy Tran | CalSERVE | Senator, Berkeley Student Found. Board",,,,Selina Lao | Independent | ASUC Student Advocate Chief of Staff,,,Jason Tu | CalSERVE | VP of the CS Undergraduate Association,,"Rosa Kwak | CalSERVE | Business Operations Director (EVP), Res-Hall",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671913,,Yes,,Yes,,No,,Yes,"Andrea ""Kira the Husky"" Rose | SQUELCH!",,"Michael ""DAAP"" Cortez-Mejia | Independent","James Bacon | Independent | Government for all bears, by all bears","Will Morrow | Student Action | ASUC Senator, Governance Committee Chair","Sheena Paul | CalSERVE | Senator,Sexual Assualt Commissioner","Wes Adrianson | CalSERVE | ASUC Senator, Former EVP Coordinator",,"Alicia Lau | Student Action | ASUC Senator, Non-Profit Founder","Thomas ""DAAP"" Moore | Independent","ANDRE LUU | Student Action | ASUC Senator, Financial Wellness Chair",,Boomer Vicente | CalSERVE | ASUC Senator & Housing Commissioner,"Aarefah ""DAAP"" Mosavi | Independent","Frances McGinley | Student Action | Co-Chair, Greeks Against Sexual Assault",,"Kathy Tran | CalSERVE | Senator, Berkeley Student Found. Board","Nancy ""DAAP"" Murillo | Independent",Selina Lao | Independent | ASUC Student Advocate Chief of Staff,,"Stephanie Nicole ""DAAP"" Garcia | Independent",Alaa Aissi | Independent | Regents' and Chancellor's Scholar,,MONSOON PABRAI | Student Action | South Asian Community,Zaynab AbdulQadir | CalSERVE | Black Endorsed & AAVP Diversity Director,"JAY CHOI | Student Action | Coordinator, East Asian Union",Nathan Kelleher | Student Action | Former CalSO Leader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,No,,Yes,"Sheena Paul | CalSERVE | Senator,Sexual Assualt Commissioner",,"James Bacon | Independent | Government for all bears, by all bears","Michael ""DAAP"" Cortez-Mejia | Independent","Andrea ""Kira the Husky"" Rose | SQUELCH!","Will Morrow | Student Action | ASUC Senator, Governance Committee Chair","Wes Adrianson | CalSERVE | ASUC Senator, Former EVP Coordinator",,"Thomas ""DAAP"" Moore | Independent","Alicia Lau | Student Action | ASUC Senator, Non-Profit Founder","ANDRE LUU | Student Action | ASUC Senator, Financial Wellness Chair",,Boomer Vicente | CalSERVE | ASUC Senator & Housing Commissioner,"Aarefah ""DAAP"" Mosavi | Independent","Kathy Tran | CalSERVE | Senator, Berkeley Student Found. Board",,,"Frances McGinley | Student Action | Co-Chair, Greeks Against Sexual Assault","Stephanie Nicole ""DAAP"" Garcia | Independent",,Selina Lao | Independent | ASUC Student Advocate Chief of Staff,Alaa Aissi | Independent | Regents' and Chancellor's Scholar,,Zaynab AbdulQadir | CalSERVE | Black Endorsed & AAVP Diversity Director,MONSOON PABRAI | Student Action | South Asian Community,"Marandah ""Playing the"" Field-Elliot | SQUELCH!",Ramzy Azar | Student Action | Transfer and Haas Student,Benyamin Mohd Yusof | CalSERVE | Progressive API Community Endorsed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671922,,Yes,,Yes,,Yes,,Yes,"Sheena Paul | CalSERVE | Senator,Sexual Assualt Commissioner",,"Andrea ""Kira the Husky"" Rose | SQUELCH!","Will Morrow | Student Action | ASUC Senator, Governance Committee Chair","James Bacon | Independent | Government for all bears, by all bears","Michael ""DAAP"" Cortez-Mejia | Independent","Wes Adrianson | CalSERVE | ASUC Senator, Former EVP Coordinator",,"Alicia Lau | Student Action | ASUC Senator, Non-Profit Founder","Thomas ""DAAP"" Moore | Independent",Boomer Vicente | CalSERVE | ASUC Senator & Housing Commissioner,,"Aarefah ""DAAP"" Mosavi | Independent","ANDRE LUU | Student Action | ASUC Senator, Financial Wellness Chair","Kathy Tran | CalSERVE | Senator, Berkeley Student Found. Board",,"Nancy ""DAAP"" Murillo | Independent","Frances McGinley | Student Action | Co-Chair, Greeks Against Sexual Assault",Selina Lao | Independent | ASUC Student Advocate Chief of Staff,,"Stephanie Nicole ""DAAP"" Garcia | Independent",Zaynab AbdulQadir | CalSERVE | Black Endorsed & AAVP Diversity Director,,"Marandah ""Playing the"" Field-Elliot | SQUELCH!",Jerry Javier | CalSERVE | Queer Community Endorsed,MONSOON PABRAI | Student Action | South Asian Community,,Fred Nichols | Student Action | Student Worker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,Yes,,Yes,"Sheena Paul | CalSERVE | Senator,Sexual Assualt Commissioner",,,,,,"Wes Adrianson | CalSERVE | ASUC Senator, Former EVP Coordinator",,,,Boomer Vicente | CalSERVE | ASUC Senator & Housing Commissioner,,,,"Kathy Tran | CalSERVE | Senator, Berkeley Student Found. Board",,,,Selina Lao | Independent | ASUC Student Advocate Chief of Staff,,,Jason Tu | CalSERVE | VP of the CS Undergraduate Association,,"Rosa Kwak | CalSERVE | Business Operations Director (EVP), Res-Hall",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671929,,Yes,,No,,Yes,,Yes,"Sheena Paul | CalSERVE | Senator,Sexual Assualt Commissioner",,"Michael ""DAAP"" Cortez-Mejia | Independent","Andrea ""Kira the Husky"" Rose | SQUELCH!","James Bacon | Independent | Government for all bears, by all bears","Will Morrow | Student Action | ASUC Senator, Governance Committee Chair","Alicia Lau | Student Action | ASUC Senator, Non-Profit Founder",,"Wes Adrianson | CalSERVE | ASUC Senator, Former EVP Coordinator","Thomas ""DAAP"" Moore | Independent",Boomer Vicente | CalSERVE | ASUC Senator & Housing Commissioner,,,,"Nancy ""DAAP"" Murillo | Independent",,,,"Stephanie Nicole ""DAAP"" Garcia | Independent",,,"Anthony ""420 Blaze It"" Carrasco | SQUELCH!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671930,,Yes,,Yes,,Yes,,Yes,"Sheena Paul | CalSERVE | Senator,Sexual Assualt Commissioner",,"Will Morrow | Student Action | ASUC Senator, Governance Committee Chair","Michael ""DAAP"" Cortez-Mejia | Independent","Andrea ""Kira the Husky"" Rose | SQUELCH!","James Bacon | Independent | Government for all bears, by all bears","Thomas ""DAAP"" Moore | Independent",,"Wes Adrianson | CalSERVE | ASUC Senator, Former EVP Coordinator","Alicia Lau | Student Action | ASUC Senator, Non-Profit Founder","Aarefah ""DAAP"" Mosavi | Independent",,"ANDRE LUU | Student Action | ASUC Senator, Financial Wellness Chair",Boomer Vicente | CalSERVE | ASUC Senator & Housing Commissioner,"Kathy Tran | CalSERVE | Senator, Berkeley Student Found. Board",,"Nancy ""DAAP"" Murillo | Independent","Frances McGinley | Student Action | Co-Chair, Greeks Against Sexual Assault","Stephanie Nicole ""DAAP"" Garcia | Independent",,Selina Lao | Independent | ASUC Student Advocate Chief of Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671937,,Yes,,Yes,,Yes,,Yes,"Will Morrow | Student Action | ASUC Senator, Governance Committee Chair",,"James Bacon | Independent | Government for all bears, by all bears","Andrea ""Kira the Husky"" Rose | SQUELCH!","Michael ""DAAP"" Cortez-Mejia | Independent","Sheena Paul | CalSERVE | Senator,Sexual Assualt Commissioner","Alicia Lau | Student Action | ASUC Senator, Non-Profit Founder",,"Thomas ""DAAP"" Moore | Independent","Wes Adrianson | CalSERVE | ASUC Senator, Former EVP Coordinator","ANDRE LUU | Student Action | ASUC Senator, Financial Wellness Chair",,"Aarefah ""DAAP"" Mosavi | Independent",Boomer Vicente | CalSERVE | ASUC Senator & Housing Commissioner,"Frances McGinley | Student Action | Co-Chair, Greeks Against Sexual Assault",,"Nancy ""DAAP"" Murillo | Independent","Kathy Tran | CalSERVE | Senator, Berkeley Student Found. Board",Selina Lao | Independent | ASUC Student Advocate Chief of Staff,,"Stephanie Nicole ""DAAP"" Garcia | Independent",Jason Tu | CalSERVE | VP of the CS Undergraduate Association,,"Stephen Goode Jr | Student Action | ChemE, UC Berkeley College of Chemistry","Ian Bullitt | Student Action | Multicultural Student, Engineer",PAUL ISKAJYAN | Student Action | Resident Assistant,Nathan Kelleher | Student Action | Former CalSO Leader,Shauna Satnick | Student Action | Former CalSO Leader,Ramzy Azar | Student Action | Transfer and Haas Student,MONSOON PABRAI | Student Action | South Asian Community,Helen Yuan | Student Action | Former EVP Intern,"MIRANDA HERNANDEZ | Student Action | Pre-Law, Greek, Student Safety Candidate",Fred Nichols | Student Action | Student Worker,"Wesley Wan | Student Action | Director's Intern, BDC Dance Board",XIAO LI | Student Action | International,ANNIE TRAN | Student Action | Cal1Card Digitalization Candidate,"JAY CHOI | Student Action | Coordinator, East Asian Union",Elise Hayashi | Student Action | Community Service,Alaa Aissi | Independent | Regents' and Chancellor's Scholar,BIANCA FILART | Student Action | Pre-Health,"Tyler ""The Chef"" Nguyen | Independent",Alyssa Liu | CalSERVE | Community Service and Out-of-State Students,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,No,,No,,Yes,"James Bacon | Independent | Government for all bears, by all bears",,,,,,"Thomas ""DAAP"" Moore | Independent",,,,"Aarefah ""DAAP"" Mosavi | Independent",,,,"Nancy ""DAAP"" Murillo | Independent",,,,Selina Lao | Independent | ASUC Student Advocate Chief of Staff,,,"Julia ""DAAP"" Osborne | Independent",,Alaa Aissi | Independent | Regents' and Chancellor's Scholar,"Nancy ""DAAP"" Murillo | Independent",John Bosshard | Independent,"David ""DAAP"" Colby | Independent","Thomas ""DAAP"" Moore | Independent","Susan ""DAAP"" Cifuentes | Independent","Erfan ""DAAP"" Moradi | Independent","Azucena ""DAAP"" Zepeda | Independent","Stephanie Nicole ""DAAP"" Garcia | Independent","Tyler ""The Chef"" Nguyen | Independent","Hannah ""DAAP"" Dobrott | Independent","Michael ""DAAP"" Cortez-Mejia | Independent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671941,,Yes,,Yes,,Abstain,,Abstain,,,,,,,,,,,"ANDRE LUU | Student Action | ASUC Senator, Financial Wellness Chair",,,,,,,,Selina Lao | Independent | ASUC Student Advocate Chief of Staff,,,Alyssa Liu | CalSERVE | Community Service and Out-of-State Students,,MONSOON PABRAI | Student Action | South Asian Community,Helen Yuan | Student Action | Former EVP Intern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abstain,,Abstain,,Abstain,,Abstain,"Will Morrow | Student Action | ASUC Senator, Governance Committee Chair",,,,,,"Alicia Lau | Student Action | ASUC Senator, Non-Profit Founder",,,,"ANDRE LUU | Student Action | ASUC Senator, Financial Wellness Chair",,,,"Frances McGinley | Student Action | Co-Chair, Greeks Against Sexual Assault",,,,,,,MONSOON PABRAI | Student Action | South Asian Community,,BIANCA FILART | Student Action |Pre-Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671945,,No,,No,,No,,No,"Andrea ""Kira the Husky"" Rose | SQUELCH!",,,,,,,,,,,,,,,,,,,,,"Anthony ""420 Blaze It"" Carrasco | SQUELCH!",,"Guillermo ""With the Flow"" Perez | SQUELCH!","Marandah ""Playing the"" Field-Elliot | SQUELCH!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671948,,Yes,,Yes,,No,,Yes,"Will Morrow | Student Action | ASUC Senator, Governance Committee Chair",,"James Bacon | Independent | Government for all bears, by all bears","Michael ""DAAP"" Cortez-Mejia | Independent","Andrea ""Kira the Husky"" Rose | SQUELCH!","Sheena Paul | CalSERVE | Senator,Sexual Assualt Commissioner","Alicia Lau | Student Action | ASUC Senator, Non-Profit Founder",,"Thomas ""DAAP"" Moore | Independent","Wes Adrianson | CalSERVE | ASUC Senator, Former EVP Coordinator","ANDRE LUU | Student Action | ASUC Senator, Financial Wellness Chair",,"Aarefah ""DAAP"" Mosavi | Independent",Boomer Vicente | CalSERVE | ASUC Senator & Housing Commissioner,"Frances McGinley | Student Action | Co-Chair, Greeks Against Sexual Assault",,"Nancy ""DAAP"" Murillo | Independent","Kathy Tran | CalSERVE | Senator, Berkeley Student Found. Board",Selina Lao | Independent | ASUC Student Advocate Chief of Staff,,"Stephanie Nicole ""DAAP"" Garcia | Independent",BIANCA FILART | Student Action | Pre-Health,,"Stephen Goode Jr | Student Action | ChemE, UC Berkeley College of Chemistry",ANNIE TRAN | Student Action | Cal1Card Digitalization Candidate,PAUL ISKAJYAN | Student Action | Resident Assistant,Nathan Kelleher | Student Action | Former CalSO Leader,Shauna Satnick | Student Action | Former CalSO Leader,Ramzy Azar | Student Action | Transfer and Haas Student,MONSOON PABRAI | Student Action | South Asian Community,Helen Yuan | Student Action | Former EVP Intern,"MIRANDA HERNANDEZ | Student Action | Pre-Law, Greek, Student Safety Candidate",Fred Nichols | Student Action | Student Worker,"Wesley Wan | Student Action | Director's Intern, BDC Dance Board",XIAO LI | Student Action | International,"JAY CHOI | Student Action | Coordinator, East Asian Union","Ian Bullitt | Student Action | Multicultural Student, Engineer",Elise Hayashi | Student Action | Community Service,,,,,,,,,,,,,,,,,,,,,,Jerry Javier | CalSERVE | Queer Community Endorsed,JENNY KIM | CalSERVE | EVP Student Org Services Coordinator,Jason Tu | CalSERVE | VP of the CS Undergraduate Association,Danielle Miguel | CalSERVE,"Chris Yamas | CalSERVE | EAVP Housing Afrs. Manger, RTSA Officer",Bianca Rodriguez | CalSERVE | EOP & USP Peer Academic Counselor,Benyamin Mohd Yusof | CalSERVE | Progressive API Community Endorsed,Axenya Kachen | CalSERVE | Gender Equity Resource Center Intern,Alyssa Liu | CalSERVE | Community Service and Out-of-State Students,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,Yes,,Yes,,,,,,,"Wes Adrianson | CalSERVE | ASUC Senator, Former EVP Coordinator",,,,"ANDRE LUU | Student Action | ASUC Senator, Financial Wellness Chair",,,,"Frances McGinley | Student Action | Co-Chair, Greeks Against Sexual Assault",,,,,,,"MIRANDA HERNANDEZ | Student Action | Pre-Law, Greek, Student Safety Candidate",,Elise Hayashi | Student Action | Community Service,"Guillermo ""With the Flow"" Perez | SQUELCH!",Axenya Kachen | CalSERVE | Gender Equity Resource Center Intern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671950,,Yes,,Yes,,Yes,,Yes,"Sheena Paul | CalSERVE | Senator,Sexual Assualt Commissioner",,"Andrea ""Kira the Husky"" Rose | SQUELCH!","Michael ""DAAP"" Cortez-Mejia | Independent","James Bacon | Independent | Government for all bears, by all bears","Will Morrow | Student Action | ASUC Senator, Governance Committee Chair","Wes Adrianson | CalSERVE | ASUC Senator, Former EVP Coordinator",,"Thomas ""DAAP"" Moore | Independent","Alicia Lau | Student Action | ASUC Senator, Non-Profit Founder",Boomer Vicente | CalSERVE | ASUC Senator & Housing Commissioner,,"Aarefah ""DAAP"" Mosavi | Independent","ANDRE LUU | Student Action | ASUC Senator, Financial Wellness Chair","Kathy Tran | CalSERVE | Senator, Berkeley Student Found. Board",,"Nancy ""DAAP"" Murillo | Independent","Frances McGinley | Student Action | Co-Chair, Greeks Against Sexual Assault",Selina Lao | Independent | ASUC Student Advocate Chief of Staff,,"Stephanie Nicole ""DAAP"" Garcia | Independent","Ian Bullitt | Student Action | Multicultural Student, Engineer",,Zaynab AbdulQadir | CalSERVE | Black Endorsed & AAVP Diversity Director,"Rosa Kwak | CalSERVE | Business Operations Director (EVP), Res-Hall","Maddy Abroms | CalSERVE | AAVP Director of REST Zones, Tour Guide",Juli Adhikari | CalSERVE | ASUC EAVP Local Affairs Co-Director,Jerry Javier | CalSERVE | Queer Community Endorsed,JENNY KIM | CalSERVE | EVP Student Org Services Coordinator,Jason Tu | CalSERVE | VP of the CS Undergraduate Association,"Chris Yamas | CalSERVE | EAVP Housing Afrs. Manger, RTSA Officer",Bianca Rodriguez | CalSERVE | EOP & USP Peer Academic Counselor,Benyamin Mohd Yusof | CalSERVE | Progressive API Community Endorsed,Axenya Kachen | CalSERVE | Gender Equity Resource Center Intern,Alyssa Liu | CalSERVE | Community Service and Out-of-State Students,"Julia ""DAAP"" Osborne | Independent",Elise Hayashi | Student Action | Community Service,Alaa Aissi | Independent | Regents' and Chancellor's Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,Abstain,,Abstain,,Abstain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671956,,Yes,,Yes,,Yes,,Yes,"Will Morrow | Student Action | ASUC Senator, Governance Committee Chair",,"Michael ""DAAP"" Cortez-Mejia | Independent","James Bacon | Independent | Government for all bears, by all bears","Sheena Paul | CalSERVE | Senator,Sexual Assualt Commissioner","Andrea ""Kira the Husky"" Rose | SQUELCH!","Thomas ""DAAP"" Moore | Independent",,"Wes Adrianson | CalSERVE | ASUC Senator, Former EVP Coordinator","Alicia Lau | Student Action | ASUC Senator, Non-Profit Founder","ANDRE LUU | Student Action | ASUC Senator, Financial Wellness Chair",,"Aarefah ""DAAP"" Mosavi | Independent",Boomer Vicente | CalSERVE | ASUC Senator & Housing Commissioner,"Nancy ""DAAP"" Murillo | Independent",,"Kathy Tran | CalSERVE | Senator, Berkeley Student Found. Board","Frances McGinley | Student Action | Co-Chair, Greeks Against Sexual Assault",Selina Lao | Independent | ASUC Student Advocate Chief of Staff,,"Stephanie Nicole ""DAAP"" Garcia | Independent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
